,country,date,count
6153,Mongolia,2020-02-24,0.0
6154,Montenegro,2020-02-24,0.0
6155,Morocco,2020-02-24,0.0
6156,Mozambique,2020-02-24,0.0
6157,Namibia,2020-02-24,0.0
6158,Nepal,2020-02-24,1.0
6159,Netherlands,2020-02-24,0.0
6160,New Zealand,2020-02-24,0.0
6161,Nicaragua,2020-02-24,0.0
6162,Niger,2020-02-24,0.0
6163,Nigeria,2020-02-24,0.0
6164,North Macedonia,2020-02-24,0.0
6165,Norway,2020-02-24,0.0
6166,Oman,2020-02-24,2.0
6167,Pakistan,2020-02-24,0.0
6168,Panama,2020-02-24,0.0
6169,Papua New Guinea,2020-02-24,0.0
6170,Paraguay,2020-02-24,0.0
6171,Peru,2020-02-24,0.0
6172,Philippines,2020-02-24,3.0
6173,Poland,2020-02-24,0.0
6174,Portugal,2020-02-24,0.0
6175,Puerto Rico,2020-02-24,0.0
6176,Qatar,2020-02-24,0.0
6177,Republic of the Congo,2020-02-24,0.0
6178,Reunion,2020-02-24,0.0
6179,Romania,2020-02-24,0.0
6180,Russia,2020-02-24,2.0
6181,Rwanda,2020-02-24,0.0
6182,Saint Lucia,2020-02-24,0.0
6183,Saint Vincent and the Grenadines,2020-02-24,0.0
6184,San Marino,2020-02-24,0.0
6185,Saudi Arabia,2020-02-24,0.0
6186,Senegal,2020-02-24,0.0
6187,Serbia,2020-02-24,0.0
6188,Seychelles,2020-02-24,0.0
6189,Singapore,2020-02-24,89.0
6190,Slovakia,2020-02-24,0.0
6191,Slovenia,2020-02-24,0.0
6192,Somalia,2020-02-24,0.0
6193,South Africa,2020-02-24,0.0
6194,Spain,2020-02-24,2.0
6195,Sri Lanka,2020-02-24,1.0
6196,Sudan,2020-02-24,0.0
6197,Suriname,2020-02-24,0.0
6198,Sweden,2020-02-24,1.0
6199,Switzerland,2020-02-24,0.0
6200,Syria,2020-02-24,0.0
6201,Taiwan*,2020-02-24,30.0
6202,Tanzania,2020-02-24,0.0
6203,Thailand,2020-02-24,35.0
6204,The Bahamas,2020-02-24,0.0
6205,The Gambia,2020-02-24,0.0
6206,Timor-Leste,2020-02-24,0.0
6207,Togo,2020-02-24,0.0
6208,Trinidad and Tobago,2020-02-24,0.0
6209,Tunisia,2020-02-24,0.0
6210,Turkey,2020-02-24,0.0
6211,US,2020-02-24,51.0
6212,Uganda,2020-02-24,0.0
6213,Ukraine,2020-02-24,0.0
6214,United Arab Emirates,2020-02-24,13.0
6215,United Kingdom,2020-02-24,13.0
6216,Uruguay,2020-02-24,0.0
6217,Uzbekistan,2020-02-24,0.0
6218,Venezuela,2020-02-24,0.0
6219,Vietnam,2020-02-24,16.0
6220,Zambia,2020-02-24,0.0
6221,Zimbabwe,2020-02-24,0.0
6222,Afghanistan,2020-02-25,1.0
6223,Albania,2020-02-25,0.0
6224,Algeria,2020-02-25,1.0
6225,Andorra,2020-02-25,0.0
6226,Angola,2020-02-25,0.0
6227,Antigua and Barbuda,2020-02-25,0.0
6228,Argentina,2020-02-25,0.0
6229,Armenia,2020-02-25,0.0
6230,Australia,2020-02-25,22.0
6231,Austria,2020-02-25,2.0
6232,Azerbaijan,2020-02-25,0.0
6233,"Bahamas, The",2020-02-25,0.0
6234,Bahrain,2020-02-25,23.0
6235,Bangladesh,2020-02-25,0.0
6236,Barbados,2020-02-25,0.0
6237,Belarus,2020-02-25,0.0
6238,Belgium,2020-02-25,1.0
6239,Benin,2020-02-25,0.0
6240,Bhutan,2020-02-25,0.0
6241,Bolivia,2020-02-25,0.0
6242,Bosnia and Herzegovina,2020-02-25,0.0
6243,Brazil,2020-02-25,0.0
6244,Brunei,2020-02-25,0.0
6245,Bulgaria,2020-02-25,0.0
6246,Burkina Faso,2020-02-25,0.0
6247,Cabo Verde,2020-02-25,0.0
6248,Cambodia,2020-02-25,1.0
6249,Cameroon,2020-02-25,0.0
6250,Canada,2020-02-25,11.0
6251,Cape Verde,2020-02-25,0.0
6252,Central African Republic,2020-02-25,0.0
6253,Chad,2020-02-25,0.0
6254,Chile,2020-02-25,0.0
6255,China,2020-02-25,77754.0
6256,Colombia,2020-02-25,0.0
6257,Congo (Brazzaville),2020-02-25,0.0
6258,Congo (Kinshasa),2020-02-25,0.0
6259,Costa Rica,2020-02-25,0.0
6260,Cote d'Ivoire,2020-02-25,0.0
6261,Croatia,2020-02-25,1.0
6262,Cruise Ship,2020-02-25,691.0
6263,Cuba,2020-02-25,0.0
6264,Cyprus,2020-02-25,0.0
6265,Czechia,2020-02-25,0.0
6266,Denmark,2020-02-25,0.0
6267,Djibouti,2020-02-25,0.0
6268,Dominica,2020-02-25,0.0
6269,Dominican Republic,2020-02-25,0.0
6270,East Timor,2020-02-25,0.0
6271,Ecuador,2020-02-25,0.0
6272,Egypt,2020-02-25,1.0
6273,El Salvador,2020-02-25,0.0
6274,Equatorial Guinea,2020-02-25,0.0
6275,Eritrea,2020-02-25,0.0
6276,Estonia,2020-02-25,0.0
6277,Eswatini,2020-02-25,0.0
6278,Ethiopia,2020-02-25,0.0
6279,Fiji,2020-02-25,0.0
6280,Finland,2020-02-25,1.0
6281,France,2020-02-25,14.0
6282,French Guiana,2020-02-25,0.0
6283,Gabon,2020-02-25,0.0
6284,"Gambia, The",2020-02-25,0.0
6285,Georgia,2020-02-25,0.0
6286,Germany,2020-02-25,17.0
6287,Ghana,2020-02-25,0.0
6288,Greece,2020-02-25,0.0
6289,Greenland,2020-02-25,0.0
6290,Grenada,2020-02-25,0.0
6291,Guadeloupe,2020-02-25,0.0
6292,Guam,2020-02-25,0.0
6293,Guatemala,2020-02-25,0.0
6294,Guernsey,2020-02-25,0.0
6295,Guinea,2020-02-25,0.0
6296,Guyana,2020-02-25,0.0
6297,Haiti,2020-02-25,0.0
6298,Holy See,2020-02-25,0.0
6299,Honduras,2020-02-25,0.0
6300,Hungary,2020-02-25,0.0
6301,Iceland,2020-02-25,0.0
6302,India,2020-02-25,3.0
6303,Indonesia,2020-02-25,0.0
6304,Iran,2020-02-25,95.0
6305,Iraq,2020-02-25,1.0
6306,Ireland,2020-02-25,0.0
6307,Israel,2020-02-25,1.0
6308,Italy,2020-02-25,322.0
6309,Jamaica,2020-02-25,0.0
6310,Japan,2020-02-25,170.0
6311,Jersey,2020-02-25,0.0
6312,Jordan,2020-02-25,0.0
6313,Kazakhstan,2020-02-25,0.0
6314,Kenya,2020-02-25,0.0
6315,"Korea, South",2020-02-25,977.0
6316,Kosovo,2020-02-25,0.0
6317,Kuwait,2020-02-25,11.0
6318,Kyrgyzstan,2020-02-25,0.0
6319,Latvia,2020-02-25,0.0
6320,Lebanon,2020-02-25,1.0
6321,Liberia,2020-02-25,0.0
6322,Liechtenstein,2020-02-25,0.0
6323,Lithuania,2020-02-25,0.0
6324,Luxembourg,2020-02-25,0.0
6325,Madagascar,2020-02-25,0.0
6326,Malaysia,2020-02-25,22.0
6327,Maldives,2020-02-25,0.0
6328,Malta,2020-02-25,0.0
6329,Martinique,2020-02-25,0.0
6330,Mauritania,2020-02-25,0.0
6331,Mauritius,2020-02-25,0.0
6332,Mayotte,2020-02-25,0.0
6333,Mexico,2020-02-25,0.0
6334,Moldova,2020-02-25,0.0
6335,Monaco,2020-02-25,0.0
6336,Mongolia,2020-02-25,0.0
6337,Montenegro,2020-02-25,0.0
6338,Morocco,2020-02-25,0.0
6339,Mozambique,2020-02-25,0.0
6340,Namibia,2020-02-25,0.0
6341,Nepal,2020-02-25,1.0
6342,Netherlands,2020-02-25,0.0
6343,New Zealand,2020-02-25,0.0
6344,Nicaragua,2020-02-25,0.0
6345,Niger,2020-02-25,0.0
6346,Nigeria,2020-02-25,0.0
6347,North Macedonia,2020-02-25,0.0
6348,Norway,2020-02-25,0.0
6349,Oman,2020-02-25,2.0
6350,Pakistan,2020-02-25,0.0
6351,Panama,2020-02-25,0.0
6352,Papua New Guinea,2020-02-25,0.0
6353,Paraguay,2020-02-25,0.0
6354,Peru,2020-02-25,0.0
6355,Philippines,2020-02-25,3.0
6356,Poland,2020-02-25,0.0
6357,Portugal,2020-02-25,0.0
6358,Puerto Rico,2020-02-25,0.0
6359,Qatar,2020-02-25,0.0
6360,Republic of the Congo,2020-02-25,0.0
6361,Reunion,2020-02-25,0.0
6362,Romania,2020-02-25,0.0
6363,Russia,2020-02-25,2.0
6364,Rwanda,2020-02-25,0.0
6365,Saint Lucia,2020-02-25,0.0
6366,Saint Vincent and the Grenadines,2020-02-25,0.0
6367,San Marino,2020-02-25,0.0
6368,Saudi Arabia,2020-02-25,0.0
6369,Senegal,2020-02-25,0.0
6370,Serbia,2020-02-25,0.0
6371,Seychelles,2020-02-25,0.0
6372,Singapore,2020-02-25,91.0
6373,Slovakia,2020-02-25,0.0
6374,Slovenia,2020-02-25,0.0
6375,Somalia,2020-02-25,0.0
6376,South Africa,2020-02-25,0.0
6377,Spain,2020-02-25,6.0
6378,Sri Lanka,2020-02-25,1.0
6379,Sudan,2020-02-25,0.0
6380,Suriname,2020-02-25,0.0
6381,Sweden,2020-02-25,1.0
6382,Switzerland,2020-02-25,1.0
6383,Syria,2020-02-25,0.0
6384,Taiwan*,2020-02-25,31.0
6385,Tanzania,2020-02-25,0.0
6386,Thailand,2020-02-25,37.0
6387,The Bahamas,2020-02-25,0.0
6388,The Gambia,2020-02-25,0.0
6389,Timor-Leste,2020-02-25,0.0
6390,Togo,2020-02-25,0.0
6391,Trinidad and Tobago,2020-02-25,0.0
6392,Tunisia,2020-02-25,0.0
6393,Turkey,2020-02-25,0.0
6394,US,2020-02-25,51.0
6395,Uganda,2020-02-25,0.0
6396,Ukraine,2020-02-25,0.0
6397,United Arab Emirates,2020-02-25,13.0
6398,United Kingdom,2020-02-25,13.0
6399,Uruguay,2020-02-25,0.0
6400,Uzbekistan,2020-02-25,0.0
6401,Venezuela,2020-02-25,0.0
6402,Vietnam,2020-02-25,16.0
6403,Zambia,2020-02-25,0.0
6404,Zimbabwe,2020-02-25,0.0
6405,Afghanistan,2020-02-26,1.0
6406,Albania,2020-02-26,0.0
6407,Algeria,2020-02-26,1.0
6408,Andorra,2020-02-26,0.0
6409,Angola,2020-02-26,0.0
6410,Antigua and Barbuda,2020-02-26,0.0
6411,Argentina,2020-02-26,0.0
6412,Armenia,2020-02-26,0.0
6413,Australia,2020-02-26,22.0
6414,Austria,2020-02-26,2.0
6415,Azerbaijan,2020-02-26,0.0
6416,"Bahamas, The",2020-02-26,0.0
6417,Bahrain,2020-02-26,33.0
6418,Bangladesh,2020-02-26,0.0
6419,Barbados,2020-02-26,0.0
6420,Belarus,2020-02-26,0.0
6421,Belgium,2020-02-26,1.0
6422,Benin,2020-02-26,0.0
6423,Bhutan,2020-02-26,0.0
6424,Bolivia,2020-02-26,0.0
6425,Bosnia and Herzegovina,2020-02-26,0.0
6426,Brazil,2020-02-26,1.0
6427,Brunei,2020-02-26,0.0
6428,Bulgaria,2020-02-26,0.0
6429,Burkina Faso,2020-02-26,0.0
6430,Cabo Verde,2020-02-26,0.0
6431,Cambodia,2020-02-26,1.0
6432,Cameroon,2020-02-26,0.0
6433,Canada,2020-02-26,11.0
6434,Cape Verde,2020-02-26,0.0
6435,Central African Republic,2020-02-26,0.0
6436,Chad,2020-02-26,0.0
6437,Chile,2020-02-26,0.0
6438,China,2020-02-26,78166.0
6439,Colombia,2020-02-26,0.0
6440,Congo (Brazzaville),2020-02-26,0.0
6441,Congo (Kinshasa),2020-02-26,0.0
6442,Costa Rica,2020-02-26,0.0
6443,Cote d'Ivoire,2020-02-26,0.0
6444,Croatia,2020-02-26,3.0
6445,Cruise Ship,2020-02-26,705.0
6446,Cuba,2020-02-26,0.0
6447,Cyprus,2020-02-26,0.0
6448,Czechia,2020-02-26,0.0
6449,Denmark,2020-02-26,0.0
6450,Djibouti,2020-02-26,0.0
6451,Dominica,2020-02-26,0.0
6452,Dominican Republic,2020-02-26,0.0
6453,East Timor,2020-02-26,0.0
6454,Ecuador,2020-02-26,0.0
6455,Egypt,2020-02-26,1.0
6456,El Salvador,2020-02-26,0.0
6457,Equatorial Guinea,2020-02-26,0.0
6458,Eritrea,2020-02-26,0.0
6459,Estonia,2020-02-26,0.0
6460,Eswatini,2020-02-26,0.0
6461,Ethiopia,2020-02-26,0.0
6462,Fiji,2020-02-26,0.0
6463,Finland,2020-02-26,2.0
6464,France,2020-02-26,18.0
6465,French Guiana,2020-02-26,0.0
6466,Gabon,2020-02-26,0.0
6467,"Gambia, The",2020-02-26,0.0
6468,Georgia,2020-02-26,1.0
6469,Germany,2020-02-26,27.0
6470,Ghana,2020-02-26,0.0
6471,Greece,2020-02-26,1.0
6472,Greenland,2020-02-26,0.0
6473,Grenada,2020-02-26,0.0
6474,Guadeloupe,2020-02-26,0.0
6475,Guam,2020-02-26,0.0
6476,Guatemala,2020-02-26,0.0
6477,Guernsey,2020-02-26,0.0
6478,Guinea,2020-02-26,0.0
6479,Guyana,2020-02-26,0.0
6480,Haiti,2020-02-26,0.0
6481,Holy See,2020-02-26,0.0
6482,Honduras,2020-02-26,0.0
6483,Hungary,2020-02-26,0.0
6484,Iceland,2020-02-26,0.0
6485,India,2020-02-26,3.0
6486,Indonesia,2020-02-26,0.0
6487,Iran,2020-02-26,139.0
6488,Iraq,2020-02-26,5.0
6489,Ireland,2020-02-26,0.0
6490,Israel,2020-02-26,2.0
6491,Italy,2020-02-26,453.0
6492,Jamaica,2020-02-26,0.0
6493,Japan,2020-02-26,189.0
6494,Jersey,2020-02-26,0.0
6495,Jordan,2020-02-26,0.0
6496,Kazakhstan,2020-02-26,0.0
6497,Kenya,2020-02-26,0.0
6498,"Korea, South",2020-02-26,1261.0
6499,Kosovo,2020-02-26,0.0
6500,Kuwait,2020-02-26,26.0
6501,Kyrgyzstan,2020-02-26,0.0
6502,Latvia,2020-02-26,0.0
6503,Lebanon,2020-02-26,2.0
6504,Liberia,2020-02-26,0.0
6505,Liechtenstein,2020-02-26,0.0
6506,Lithuania,2020-02-26,0.0
6507,Luxembourg,2020-02-26,0.0
6508,Madagascar,2020-02-26,0.0
6509,Malaysia,2020-02-26,22.0
6510,Maldives,2020-02-26,0.0
6511,Malta,2020-02-26,0.0
6512,Martinique,2020-02-26,0.0
6513,Mauritania,2020-02-26,0.0
6514,Mauritius,2020-02-26,0.0
6515,Mayotte,2020-02-26,0.0
6516,Mexico,2020-02-26,0.0
6517,Moldova,2020-02-26,0.0
6518,Monaco,2020-02-26,0.0
6519,Mongolia,2020-02-26,0.0
6520,Montenegro,2020-02-26,0.0
6521,Morocco,2020-02-26,0.0
6522,Mozambique,2020-02-26,0.0
6523,Namibia,2020-02-26,0.0
6524,Nepal,2020-02-26,1.0
6525,Netherlands,2020-02-26,0.0
6526,New Zealand,2020-02-26,0.0
6527,Nicaragua,2020-02-26,0.0
6528,Niger,2020-02-26,0.0
6529,Nigeria,2020-02-26,0.0
6530,North Macedonia,2020-02-26,1.0
6531,Norway,2020-02-26,1.0
6532,Oman,2020-02-26,4.0
6533,Pakistan,2020-02-26,2.0
6534,Panama,2020-02-26,0.0
6535,Papua New Guinea,2020-02-26,0.0
6536,Paraguay,2020-02-26,0.0
6537,Peru,2020-02-26,0.0
6538,Philippines,2020-02-26,3.0
6539,Poland,2020-02-26,0.0
6540,Portugal,2020-02-26,0.0
6541,Puerto Rico,2020-02-26,0.0
6542,Qatar,2020-02-26,0.0
6543,Republic of the Congo,2020-02-26,0.0
6544,Reunion,2020-02-26,0.0
6545,Romania,2020-02-26,1.0
6546,Russia,2020-02-26,2.0
6547,Rwanda,2020-02-26,0.0
6548,Saint Lucia,2020-02-26,0.0
6549,Saint Vincent and the Grenadines,2020-02-26,0.0
6550,San Marino,2020-02-26,0.0
6551,Saudi Arabia,2020-02-26,0.0
6552,Senegal,2020-02-26,0.0
6553,Serbia,2020-02-26,0.0
6554,Seychelles,2020-02-26,0.0
6555,Singapore,2020-02-26,93.0
6556,Slovakia,2020-02-26,0.0
6557,Slovenia,2020-02-26,0.0
6558,Somalia,2020-02-26,0.0
6559,South Africa,2020-02-26,0.0
6560,Spain,2020-02-26,13.0
6561,Sri Lanka,2020-02-26,1.0
6562,Sudan,2020-02-26,0.0
6563,Suriname,2020-02-26,0.0
6564,Sweden,2020-02-26,2.0
6565,Switzerland,2020-02-26,1.0
6566,Syria,2020-02-26,0.0
6567,Taiwan*,2020-02-26,32.0
6568,Tanzania,2020-02-26,0.0
6569,Thailand,2020-02-26,40.0
6570,The Bahamas,2020-02-26,0.0
6571,The Gambia,2020-02-26,0.0
6572,Timor-Leste,2020-02-26,0.0
6573,Togo,2020-02-26,0.0
6574,Trinidad and Tobago,2020-02-26,0.0
6575,Tunisia,2020-02-26,0.0
6576,Turkey,2020-02-26,0.0
6577,US,2020-02-26,57.0
6578,Uganda,2020-02-26,0.0
6579,Ukraine,2020-02-26,0.0
6580,United Arab Emirates,2020-02-26,13.0
6581,United Kingdom,2020-02-26,13.0
6582,Uruguay,2020-02-26,0.0
6583,Uzbekistan,2020-02-26,0.0
6584,Venezuela,2020-02-26,0.0
6585,Vietnam,2020-02-26,16.0
6586,Zambia,2020-02-26,0.0
6587,Zimbabwe,2020-02-26,0.0
6588,Afghanistan,2020-02-27,1.0
6589,Albania,2020-02-27,0.0
6590,Algeria,2020-02-27,1.0
6591,Andorra,2020-02-27,0.0
6592,Angola,2020-02-27,0.0
6593,Antigua and Barbuda,2020-02-27,0.0
6594,Argentina,2020-02-27,0.0
6595,Armenia,2020-02-27,0.0
6596,Australia,2020-02-27,23.0
6597,Austria,2020-02-27,3.0
6598,Azerbaijan,2020-02-27,0.0
6599,"Bahamas, The",2020-02-27,0.0
6600,Bahrain,2020-02-27,33.0
6601,Bangladesh,2020-02-27,0.0
6602,Barbados,2020-02-27,0.0
6603,Belarus,2020-02-27,0.0
6604,Belgium,2020-02-27,1.0
6605,Benin,2020-02-27,0.0
6606,Bhutan,2020-02-27,0.0
6607,Bolivia,2020-02-27,0.0
6608,Bosnia and Herzegovina,2020-02-27,0.0
6609,Brazil,2020-02-27,1.0
6610,Brunei,2020-02-27,0.0
6611,Bulgaria,2020-02-27,0.0
6612,Burkina Faso,2020-02-27,0.0
6613,Cabo Verde,2020-02-27,0.0
6614,Cambodia,2020-02-27,1.0
6615,Cameroon,2020-02-27,0.0
6616,Canada,2020-02-27,13.0
6617,Cape Verde,2020-02-27,0.0
6618,Central African Republic,2020-02-27,0.0
6619,Chad,2020-02-27,0.0
6620,Chile,2020-02-27,0.0
6621,China,2020-02-27,78600.0
6622,Colombia,2020-02-27,0.0
6623,Congo (Brazzaville),2020-02-27,0.0
6624,Congo (Kinshasa),2020-02-27,0.0
6625,Costa Rica,2020-02-27,0.0
6626,Cote d'Ivoire,2020-02-27,0.0
6627,Croatia,2020-02-27,3.0
6628,Cruise Ship,2020-02-27,705.0
6629,Cuba,2020-02-27,0.0
6630,Cyprus,2020-02-27,0.0
6631,Czechia,2020-02-27,0.0
6632,Denmark,2020-02-27,1.0
6633,Djibouti,2020-02-27,0.0
6634,Dominica,2020-02-27,0.0
6635,Dominican Republic,2020-02-27,0.0
6636,East Timor,2020-02-27,0.0
6637,Ecuador,2020-02-27,0.0
6638,Egypt,2020-02-27,1.0
6639,El Salvador,2020-02-27,0.0
6640,Equatorial Guinea,2020-02-27,0.0
6641,Eritrea,2020-02-27,0.0
6642,Estonia,2020-02-27,1.0
6643,Eswatini,2020-02-27,0.0
6644,Ethiopia,2020-02-27,0.0
6645,Fiji,2020-02-27,0.0
6646,Finland,2020-02-27,2.0
6647,France,2020-02-27,38.0
6648,French Guiana,2020-02-27,0.0
6649,Gabon,2020-02-27,0.0
6650,"Gambia, The",2020-02-27,0.0
6651,Georgia,2020-02-27,1.0
6652,Germany,2020-02-27,46.0
6653,Ghana,2020-02-27,0.0
6654,Greece,2020-02-27,3.0
6655,Greenland,2020-02-27,0.0
6656,Grenada,2020-02-27,0.0
6657,Guadeloupe,2020-02-27,0.0
6658,Guam,2020-02-27,0.0
6659,Guatemala,2020-02-27,0.0
6660,Guernsey,2020-02-27,0.0
6661,Guinea,2020-02-27,0.0
6662,Guyana,2020-02-27,0.0
6663,Haiti,2020-02-27,0.0
6664,Holy See,2020-02-27,0.0
6665,Honduras,2020-02-27,0.0
6666,Hungary,2020-02-27,0.0
6667,Iceland,2020-02-27,0.0
6668,India,2020-02-27,3.0
6669,Indonesia,2020-02-27,0.0
6670,Iran,2020-02-27,245.0
6671,Iraq,2020-02-27,7.0
6672,Ireland,2020-02-27,0.0
6673,Israel,2020-02-27,3.0
6674,Italy,2020-02-27,655.0
6675,Jamaica,2020-02-27,0.0
6676,Japan,2020-02-27,214.0
6677,Jersey,2020-02-27,0.0
6678,Jordan,2020-02-27,0.0
6679,Kazakhstan,2020-02-27,0.0
6680,Kenya,2020-02-27,0.0
6681,"Korea, South",2020-02-27,1766.0
6682,Kosovo,2020-02-27,0.0
6683,Kuwait,2020-02-27,43.0
6684,Kyrgyzstan,2020-02-27,0.0
6685,Latvia,2020-02-27,0.0
6686,Lebanon,2020-02-27,2.0
6687,Liberia,2020-02-27,0.0
6688,Liechtenstein,2020-02-27,0.0
6689,Lithuania,2020-02-27,0.0
6690,Luxembourg,2020-02-27,0.0
6691,Madagascar,2020-02-27,0.0
6692,Malaysia,2020-02-27,23.0
6693,Maldives,2020-02-27,0.0
6694,Malta,2020-02-27,0.0
6695,Martinique,2020-02-27,0.0
6696,Mauritania,2020-02-27,0.0
6697,Mauritius,2020-02-27,0.0
6698,Mayotte,2020-02-27,0.0
6699,Mexico,2020-02-27,0.0
6700,Moldova,2020-02-27,0.0
6701,Monaco,2020-02-27,0.0
6702,Mongolia,2020-02-27,0.0
6703,Montenegro,2020-02-27,0.0
6704,Morocco,2020-02-27,0.0
6705,Mozambique,2020-02-27,0.0
6706,Namibia,2020-02-27,0.0
6707,Nepal,2020-02-27,1.0
6708,Netherlands,2020-02-27,1.0
6709,New Zealand,2020-02-27,0.0
6710,Nicaragua,2020-02-27,0.0
6711,Niger,2020-02-27,0.0
6712,Nigeria,2020-02-27,0.0
6713,North Macedonia,2020-02-27,1.0
6714,Norway,2020-02-27,1.0
6715,Oman,2020-02-27,4.0
6716,Pakistan,2020-02-27,2.0
6717,Panama,2020-02-27,0.0
6718,Papua New Guinea,2020-02-27,0.0
6719,Paraguay,2020-02-27,0.0
6720,Peru,2020-02-27,0.0
6721,Philippines,2020-02-27,3.0
6722,Poland,2020-02-27,0.0
6723,Portugal,2020-02-27,0.0
6724,Puerto Rico,2020-02-27,0.0
6725,Qatar,2020-02-27,0.0
6726,Republic of the Congo,2020-02-27,0.0
6727,Reunion,2020-02-27,0.0
6728,Romania,2020-02-27,1.0
6729,Russia,2020-02-27,2.0
6730,Rwanda,2020-02-27,0.0
6731,Saint Lucia,2020-02-27,0.0
6732,Saint Vincent and the Grenadines,2020-02-27,0.0
6733,San Marino,2020-02-27,1.0
6734,Saudi Arabia,2020-02-27,0.0
6735,Senegal,2020-02-27,0.0
6736,Serbia,2020-02-27,0.0
6737,Seychelles,2020-02-27,0.0
6738,Singapore,2020-02-27,93.0
6739,Slovakia,2020-02-27,0.0
6740,Slovenia,2020-02-27,0.0
6741,Somalia,2020-02-27,0.0
6742,South Africa,2020-02-27,0.0
6743,Spain,2020-02-27,15.0
6744,Sri Lanka,2020-02-27,1.0
6745,Sudan,2020-02-27,0.0
6746,Suriname,2020-02-27,0.0
6747,Sweden,2020-02-27,7.0
6748,Switzerland,2020-02-27,8.0
6749,Syria,2020-02-27,0.0
6750,Taiwan*,2020-02-27,32.0
6751,Tanzania,2020-02-27,0.0
6752,Thailand,2020-02-27,40.0
6753,The Bahamas,2020-02-27,0.0
6754,The Gambia,2020-02-27,0.0
6755,Timor-Leste,2020-02-27,0.0
6756,Togo,2020-02-27,0.0
6757,Trinidad and Tobago,2020-02-27,0.0
6758,Tunisia,2020-02-27,0.0
6759,Turkey,2020-02-27,0.0
6760,US,2020-02-27,58.0
6761,Uganda,2020-02-27,0.0
6762,Ukraine,2020-02-27,0.0
6763,United Arab Emirates,2020-02-27,13.0
6764,United Kingdom,2020-02-27,15.0
6765,Uruguay,2020-02-27,0.0
6766,Uzbekistan,2020-02-27,0.0
6767,Venezuela,2020-02-27,0.0
6768,Vietnam,2020-02-27,16.0
6769,Zambia,2020-02-27,0.0
6770,Zimbabwe,2020-02-27,0.0
6771,Afghanistan,2020-02-28,1.0
6772,Albania,2020-02-28,0.0
6773,Algeria,2020-02-28,1.0
6774,Andorra,2020-02-28,0.0
6775,Angola,2020-02-28,0.0
6776,Antigua and Barbuda,2020-02-28,0.0
6777,Argentina,2020-02-28,0.0
6778,Armenia,2020-02-28,0.0
6779,Australia,2020-02-28,23.0
6780,Austria,2020-02-28,3.0
6781,Azerbaijan,2020-02-28,0.0
6782,"Bahamas, The",2020-02-28,0.0
6783,Bahrain,2020-02-28,36.0
6784,Bangladesh,2020-02-28,0.0
6785,Barbados,2020-02-28,0.0
6786,Belarus,2020-02-28,1.0
6787,Belgium,2020-02-28,1.0
6788,Benin,2020-02-28,0.0
6789,Bhutan,2020-02-28,0.0
6790,Bolivia,2020-02-28,0.0
6791,Bosnia and Herzegovina,2020-02-28,0.0
6792,Brazil,2020-02-28,1.0
6793,Brunei,2020-02-28,0.0
6794,Bulgaria,2020-02-28,0.0
6795,Burkina Faso,2020-02-28,0.0
6796,Cabo Verde,2020-02-28,0.0
6797,Cambodia,2020-02-28,1.0
6798,Cameroon,2020-02-28,0.0
6799,Canada,2020-02-28,14.0
6800,Cape Verde,2020-02-28,0.0
6801,Central African Republic,2020-02-28,0.0
6802,Chad,2020-02-28,0.0
6803,Chile,2020-02-28,0.0
6804,China,2020-02-28,78928.0
6805,Colombia,2020-02-28,0.0
6806,Congo (Brazzaville),2020-02-28,0.0
6807,Congo (Kinshasa),2020-02-28,0.0
6808,Costa Rica,2020-02-28,0.0
6809,Cote d'Ivoire,2020-02-28,0.0
6810,Croatia,2020-02-28,5.0
6811,Cruise Ship,2020-02-28,705.0
6812,Cuba,2020-02-28,0.0
6813,Cyprus,2020-02-28,0.0
6814,Czechia,2020-02-28,0.0
6815,Denmark,2020-02-28,1.0
6816,Djibouti,2020-02-28,0.0
6817,Dominica,2020-02-28,0.0
6818,Dominican Republic,2020-02-28,0.0
6819,East Timor,2020-02-28,0.0
6820,Ecuador,2020-02-28,0.0
6821,Egypt,2020-02-28,1.0
6822,El Salvador,2020-02-28,0.0
6823,Equatorial Guinea,2020-02-28,0.0
6824,Eritrea,2020-02-28,0.0
6825,Estonia,2020-02-28,1.0
6826,Eswatini,2020-02-28,0.0
6827,Ethiopia,2020-02-28,0.0
6828,Fiji,2020-02-28,0.0
6829,Finland,2020-02-28,2.0
6830,France,2020-02-28,57.0
6831,French Guiana,2020-02-28,0.0
6832,Gabon,2020-02-28,0.0
6833,"Gambia, The",2020-02-28,0.0
6834,Georgia,2020-02-28,1.0
6835,Germany,2020-02-28,48.0
6836,Ghana,2020-02-28,0.0
6837,Greece,2020-02-28,4.0
6838,Greenland,2020-02-28,0.0
6839,Grenada,2020-02-28,0.0
6840,Guadeloupe,2020-02-28,0.0
6841,Guam,2020-02-28,0.0
6842,Guatemala,2020-02-28,0.0
6843,Guernsey,2020-02-28,0.0
6844,Guinea,2020-02-28,0.0
6845,Guyana,2020-02-28,0.0
6846,Haiti,2020-02-28,0.0
6847,Holy See,2020-02-28,0.0
6848,Honduras,2020-02-28,0.0
6849,Hungary,2020-02-28,0.0
6850,Iceland,2020-02-28,1.0
6851,India,2020-02-28,3.0
6852,Indonesia,2020-02-28,0.0
6853,Iran,2020-02-28,388.0
6854,Iraq,2020-02-28,7.0
6855,Ireland,2020-02-28,0.0
6856,Israel,2020-02-28,4.0
